Dryopteris_decipiens_DRDE_C240073.p1	5374	AT1G25530.1
Dryopteris_decipiens_DRDE_C240757.p1	5397	AT1G27320.1
Dryopteris_decipiens_DRDE_C240831.p1	5412	AT2G17150.1
Dryopteris_decipiens_DRDE_C240969.p1	5418	AT2G39570.1
Dryopteris_decipiens_DRDE_C240983.p1	5420	AT2G15080.1
Dryopteris_decipiens_DRDE_C241067.p1	5849	AT5G08110.3
Dryopteris_decipiens_DRDE_C241115.p1	5852	AT3G53450.1
Dryopteris_decipiens_DRDE_C241139.p1	5862	AT5G20350.1
Dryopteris_decipiens_DRDE_C241323.p1	5909	AT4G37380.1
Dryopteris_decipiens_DRDE_C241651.p1	5959	AT3G21180.1
Dryopteris_decipiens_DRDE_C241689.p1	5987	AT4G39530.1
Dryopteris_decipiens_DRDE_C242147.p1	6215	AT2G04560.1
Dryopteris_decipiens_DRDE_C242279.p1	6216	AT5G05240.1
Dryopteris_decipiens_DRDE_C242363.p1	6217	AT1G79440.1
Dryopteris_decipiens_DRDE_C242659.p1	6227	AT2G30490.1
Dryopteris_decipiens_DRDE_C242879.p1	6277	AT4G32300.1
Dryopteris_decipiens_DRDE_C242897.p2	6327	AT1G66950.1
Dryopteris_decipiens_DRDE_C243245.p1	6354	AT4G18750.1
Dryopteris_decipiens_DRDE_C243291.p1	6557	AT1G55790.1
Dryopteris_decipiens_DRDE_C243733.p1	6563	AT5G05940.1
Dryopteris_decipiens_DRDE_C243807.p1	6577	AT1G62950.1
Dryopteris_decipiens_DRDE_C243997.p1	7030	AT4G39400.1
Dryopteris_decipiens_DRDE_C244337.p1	7107	AT1G33220.1
Dryopteris_decipiens_DRDE_C244379.p1	7130	AT4G26800.2
Dryopteris_decipiens_DRDE_C244455.p1	7240	AT4G30700.1
Dryopteris_decipiens_DRDE_C244465.p1	7477	AT5G07380.3
Dryopteris_decipiens_DRDE_C244665.p1	7478	AT5G06740.2
Dryopteris_decipiens_DRDE_C245025.p1	7528	AT4G33300.1
Dryopteris_decipiens_DRDE_C245137.p1	7708	AT1G11290.1
Dryopteris_decipiens_DRDE_C245145.p1	7943	AT4G25270.1
Dryopteris_decipiens_DRDE_C245249.p1	8133	AT4G25270.1
Dryopteris_decipiens_DRDE_C245339.p1	8351	AT1G22620.1
Dryopteris_decipiens_DRDE_C245393.p1	8360	AT5G57160.1
Dryopteris_decipiens_DRDE_C245697.p1	8362	AT3G52570.1
Dryopteris_decipiens_DRDE_C245711.p1	8364	AT3G09040.2
Dryopteris_decipiens_DRDE_C246223.p1	8582	AT4G18750.1
Dryopteris_decipiens_DRDE_C246441.p1	8825	AT3G24000.1
Dryopteris_decipiens_DRDE_C246451.p1	9042	AT5G13550.1
Dryopteris_decipiens_DRDE_C246513.p1	9054	AT1G76490.1
Dryopteris_decipiens_DRDE_C246619.p1	9059	AT3G56630.1
Dryopteris_decipiens_DRDE_C246721.p1	9088	AT5G49410.1
Dryopteris_decipiens_DRDE_C247037.p1	9092	AT5G57270.1
Dryopteris_decipiens_DRDE_C247439.p1	9115	AT1G20230.1
Dryopteris_decipiens_DRDE_C247509.p1	9165	AT2G13600.1
Dryopteris_decipiens_DRDE_C247551.p1	9218	AT1G08070.1
Dryopteris_decipiens_DRDE_C247795.p1	9445	AT4G37380.1
Dryopteris_decipiens_DRDE_C248135.p1	9499	AT2G22410.1
Dryopteris_decipiens_DRDE_C248425.p1	9545	AT1G74150.1
Dryopteris_decipiens_DRDE_C248699.p1	9609	AT3G44730.2
Dryopteris_decipiens_DRDE_C248761.p1	9659	AT1G42550.1
Dryopteris_decipiens_DRDE_C249009.p1	9662	AT4G25270.1
Dryopteris_decipiens_DRDE_C249065.p1	9899	AT1G04840.1
Dryopteris_decipiens_DRDE_C249073.p1	10116	AT3G22830.1
Dryopteris_decipiens_DRDE_C249303.p1	10139	AT1G31360.3
Dryopteris_decipiens_DRDE_C249321.p1	10147	AT1G77760.1
Dryopteris_decipiens_DRDE_C249471.p1	10154	AT4G25270.1
Dryopteris_decipiens_DRDE_C249655.p1	10345	AT3G29230.1
Dryopteris_decipiens_DRDE_C249841.p1	10409	AT2G25110.1
Dryopteris_decipiens_DRDE_C250007.p1	10413	AT1G30220.1
Dryopteris_decipiens_DRDE_C250023.p1	10435	AT5G66840.1
Dryopteris_decipiens_DRDE_C250079.p1	10436	AT1G30080.1
Dryopteris_decipiens_DRDE_C250093.p1	10485	AT2G33680.5
Dryopteris_decipiens_DRDE_C250105.p1	10728	AT3G18850.1
Dryopteris_decipiens_DRDE_C250235.p1	10732	AT3G03580.1
Dryopteris_decipiens_DRDE_C250253.p1	10802	AT2G27610.1
Dryopteris_decipiens_DRDE_C250375.p1	10852	AT3G61800.1
Dryopteris_decipiens_DRDE_C251047.p1	10853	AT1G52310.1
Dryopteris_decipiens_DRDE_C251619.p1	10905	AT1G68930.1
Dryopteris_decipiens_DRDE_C251745.p1	11066	AT2G07680.3
Dryopteris_decipiens_DRDE_C252021.p1	11081	AT1G04180.1
Dryopteris_decipiens_DRDE_C252315.p1	11098	AT2G13680.1
Dryopteris_decipiens_DRDE_C252337.p1	11103	AT1G08070.1
Dryopteris_decipiens_DRDE_C252443.p1	11282	AT1G74270.1
Dryopteris_decipiens_DRDE_C252497.p1	11286	AT5G40820.2
Dryopteris_decipiens_DRDE_C252499.p1	11287	AT3G28860.1
Dryopteris_decipiens_DRDE_C252527.p1	11373	AT5G01650.2
Dryopteris_decipiens_DRDE_C252711.p1	11443	AT2G03530.4
Dryopteris_decipiens_DRDE_C252791.p1	11448	AT3G24000.1
Dryopteris_decipiens_DRDE_C252811.p1	11691	AT2G38090.1
Dryopteris_decipiens_DRDE_C252907.p1	11711	AT3G12490.2
Dryopteris_decipiens_DRDE_C253073.p1	11719	AT1G16480.1
Dryopteris_decipiens_DRDE_C253255.p1	11954	AT1G51610.1
Dryopteris_decipiens_DRDE_C253325.p1	11955	AT4G32300.1
Dryopteris_decipiens_DRDE_C253473.p1	12010	AT2G17090.1
Dryopteris_decipiens_DRDE_C253541.p1	12055	AT2G33760.1
Dryopteris_decipiens_DRDE_C253723.p1	12236	AT3G26580.1
Dryopteris_decipiens_DRDE_C253751.p1	12237	AT3G24000.1
Dryopteris_decipiens_DRDE_C253815.p1	12388	AT5G14880.1
Dryopteris_decipiens_DRDE_C254123.p1	12401	AT1G07110.1
Dryopteris_decipiens_DRDE_C254139.p1	12402	AT4G23100.1
Dryopteris_decipiens_DRDE_C254409.p1	12403	AT3G10740.2
Dryopteris_decipiens_DRDE_C254463.p1	12406	AT4G18750.1
Dryopteris_decipiens_DRDE_C254571.p1	12603	AT4G22080.1
Dryopteris_decipiens_DRDE_C254685.p1	12629	AT3G02330.1
Dryopteris_decipiens_DRDE_C254739.p1	12861	AT5G40290.1
Dryopteris_decipiens_DRDE_C254747.p1	12863	AT1G55230.1
Dryopteris_decipiens_DRDE_C254973.p1	12870	AT5G07380.3
Dryopteris_decipiens_DRDE_C255041.p1	12871	AT5G18640.2
Dryopteris_decipiens_DRDE_C255103.p1	12883	AT2G26710.1
Dryopteris_decipiens_DRDE_C255237.p1	12905	AT5G01950.7
Dryopteris_decipiens_DRDE_C255265.p2	13169	AT1G52670.1
Dryopteris_decipiens_DRDE_C255407.p1	13170	AT2G19130.1
Dryopteris_decipiens_DRDE_C255579.p1	13222	AT4G14050.1
Dryopteris_decipiens_DRDE_C255697.p1	13412	AT1G53910.1
Dryopteris_decipiens_DRDE_C255915.p1	13433	AT1G07630.1
Dryopteris_decipiens_DRDE_C256013.p1	13443	AT1G50270.1
Dryopteris_decipiens_DRDE_C256167.p1	13666	AT1G11290.1
Dryopteris_decipiens_DRDE_C256423.p1	13903	AT1G68930.1
Dryopteris_decipiens_DRDE_C256579.p1	14128	AT3G07180.1
Dryopteris_decipiens_DRDE_C256915.p1	14129	AT1G22620.1
Dryopteris_decipiens_DRDE_C257021.p1	14137	AT4G18520.1
Dryopteris_decipiens_DRDE_C257453.p1	14364	AT5G02620.2
Dryopteris_decipiens_DRDE_C257621.p1	14380	AT5G03840.1
Dryopteris_decipiens_DRDE_C257701.p1	14393	AT5G67590.1
Dryopteris_decipiens_DRDE_C257715.p1	14402	AT5G02560.2
Dryopteris_decipiens_DRDE_C257839.p1	14407	AT1G54290.1
Dryopteris_decipiens_DRDE_C258085.p1	14411	AT1G32210.1
Dryopteris_decipiens_DRDE_C258179.p1	14413	AT2G46340.1
Dryopteris_decipiens_DRDE_C258247.p1	14484	AT5G24740.3
Dryopteris_decipiens_DRDE_C258253.p1	14486	AT2G33760.1
Dryopteris_decipiens_DRDE_C258403.p1	14707	AT3G11670.1
Dryopteris_decipiens_DRDE_C258647.p1	14710	AT4G36050.2
Dryopteris_decipiens_DRDE_C258715.p1	14713	AT1G75210.1
Dryopteris_decipiens_DRDE_C258871.p1	14716	AT2G43540.1
Dryopteris_decipiens_DRDE_C258911.p1	14717	AT1G06690.1
Dryopteris_decipiens_DRDE_C259127.p1	14731	AT4G21860.1
Dryopteris_decipiens_DRDE_C259129.p2	14740	AT1G68930.1
Dryopteris_decipiens_DRDE_C259191.p1	14791	AT3G46790.1
Dryopteris_decipiens_DRDE_C259237.p1	15014	AT5G21100.1
Dryopteris_decipiens_DRDE_C259247.p1	15053	AT3G23330.1
Dryopteris_decipiens_DRDE_C259311.p1	15317	AT3G57430.1
Dryopteris_decipiens_DRDE_C259349.p1	15345	AT4G36850.1
Dryopteris_decipiens_DRDE_C259415.p1	15348	AT3G24190.1
Dryopteris_decipiens_DRDE_C259485.p1	15364	AT4G03100.1
Dryopteris_decipiens_DRDE_C259563.p1	15369	AT5G59410.1
Dryopteris_decipiens_DRDE_C259797.p1	15371	AT5G66950.1
Dryopteris_decipiens_DRDE_C259813.p1	15376	AT5G09950.1
Dryopteris_decipiens_DRDE_C259819.p1	15524	AT1G15510.1
Dryopteris_decipiens_DRDE_C260299.p1	15721	AT5G13000.1
Dryopteris_decipiens_DRDE_C260477.p1	15738	AT4G29000.1
Dryopteris_decipiens_DRDE_C260621.p1	15754	AT3G59140.1
Dryopteris_decipiens_DRDE_C260815.p1	15833	AT5G14345.1
Dryopteris_decipiens_DRDE_C261133.p1	15857	AT3G11760.1
Dryopteris_decipiens_DRDE_C261139.p1	15861	AT5G40680.1
Dryopteris_decipiens_DRDE_C261597.p1	15881	AT3G46200.1
Dryopteris_decipiens_DRDE_C261669.p1	15882	AT1G05310.1
Dryopteris_decipiens_DRDE_C262061.p1	15932	AT4G18520.1
Dryopteris_decipiens_DRDE_C262073.p1	16165	AT4G20170.1
Dryopteris_decipiens_DRDE_C262089.p2	16168	AT4G10300.1
Dryopteris_decipiens_DRDE_C262141.p1	16175	AT2G22780.1
Dryopteris_decipiens_DRDE_C262243.p1	16182	AT3G58760.3
Dryopteris_decipiens_DRDE_C262297.p1	16232	AT5G52820.1
Dryopteris_decipiens_DRDE_C262409.p1	16388	AT5G54750.2
Dryopteris_decipiens_DRDE_C262633.p1	16394	AT3G56490.1
Dryopteris_decipiens_DRDE_C262721.p1	16399	AT1G61110.1
Dryopteris_decipiens_DRDE_C262781.p1	16449	AT4G14600.1
Dryopteris_decipiens_DRDE_C262825.p1	16451	AT2G48150.1
Dryopteris_decipiens_DRDE_C263061.p1	16460	AT5G03555.1
Dryopteris_decipiens_DRDE_C263077.p1	16461	AT1G20300.1
Dryopteris_decipiens_DRDE_C263155.p1	16832	AT3G55830.1
Dryopteris_decipiens_DRDE_C263243.p1	16834	AT3G12260.1
Dryopteris_decipiens_DRDE_C263287.p1	16835	AT1G56145.2
Dryopteris_decipiens_DRDE_C263617.p1	17089	AT5G47870.1
Dryopteris_decipiens_DRDE_C263705.p1	17091	AT3G09040.2
Dryopteris_decipiens_DRDE_C263739.p2	17286	AT5G66090.1
Dryopteris_decipiens_DRDE_C263749.p1	17287	AT1G04950.1
Dryopteris_decipiens_DRDE_C264009.p1	17289	AT2G16710.3
Dryopteris_decipiens_DRDE_C264105.p1	17293	AT5G08290.1
Dryopteris_decipiens_DRDE_C264205.p1	17295	AT5G25760.1
Dryopteris_decipiens_DRDE_C264315.p1	17348	AT5G20480.1
Dryopteris_decipiens_DRDE_C264583.p1	17553	AT2G27490.1
Dryopteris_decipiens_DRDE_C264605.p1	17554	AT3G59600.1
Dryopteris_decipiens_DRDE_C264653.p1	17556	AT3G15380.1
Dryopteris_decipiens_DRDE_C264761.p1	17558	AT4G18750.1
Dryopteris_decipiens_DRDE_C264795.p1	17789	AT1G04220.1
Dryopteris_decipiens_DRDE_C264865.p1	17813	AT1G20340.1
Dryopteris_decipiens_DRDE_C264881.p1	17822	AT5G45770.1
Dryopteris_decipiens_DRDE_C264905.p1	18038	AT1G42480.1
Dryopteris_decipiens_DRDE_C265069.p1	18039	AT1G04290.1
Dryopteris_decipiens_DRDE_C265297.p1	18043	AT5G09670.1
Dryopteris_decipiens_DRDE_C265319.p1	18057	AT3G07530.4
Dryopteris_decipiens_DRDE_C265485.p1	18058	AT1G64680.1
Dryopteris_decipiens_DRDE_C265509.p1	18061	AT3G17040.1
Dryopteris_decipiens_DRDE_C265591.p1	18068	AT4G19660.2
Dryopteris_decipiens_DRDE_C265643.p1	18076	AT1G26760.1
Dryopteris_decipiens_DRDE_C265907.p1	18091	AT3G12520.1
Dryopteris_decipiens_DRDE_C265913.p1	18103	AT1G71350.1
Dryopteris_decipiens_DRDE_C266017.p1	18105	AT3G24000.1
Dryopteris_decipiens_DRDE_C266055.p1	18283	AT3G54840.1
Dryopteris_decipiens_DRDE_C266083.p1	18333	AT4G24670.1
Dryopteris_decipiens_DRDE_C266161.p1	18338	AT1G74720.1
Dryopteris_decipiens_DRDE_C266209.p1	18403	AT3G05480.3
Dryopteris_decipiens_DRDE_C266319.p1	18405	AT4G22840.1
Dryopteris_decipiens_DRDE_C266365.p1	18410	AT2G26380.1
Dryopteris_decipiens_DRDE_C266423.p1	18755	AT5G35400.2
Dryopteris_decipiens_DRDE_C266467.p1	18760	AT2G28900.1
Dryopteris_decipiens_DRDE_C266709.p1	18762	AT3G57870.1
Dryopteris_decipiens_DRDE_C266739.p1	18806	AT1G19530.1
Dryopteris_decipiens_DRDE_C266807.p1	18810	AT3G23830.1
Dryopteris_decipiens_DRDE_C266901.p1	18874	AT1G07700.3
Dryopteris_decipiens_DRDE_C266909.p1	18894	AT1G07700.3
Dryopteris_decipiens_DRDE_C266941.p1	18917	AT5G54400.1
Dryopteris_decipiens_DRDE_C267049.p1	18921	AT4G19640.1
Dryopteris_decipiens_DRDE_C267421.p1	18971	AT2G45500.5
Dryopteris_decipiens_DRDE_C267479.p1	19030	AT4G21065.1
Dryopteris_decipiens_DRDE_C267531.p1	19189	AT4G39880.1
Dryopteris_decipiens_DRDE_C267575.p1	19190	AT2G16570.1
Dryopteris_decipiens_DRDE_C267635.p1	19193	AT2G30320.1
Dryopteris_decipiens_DRDE_C267643.p1	19197	AT1G09150.1
Dryopteris_decipiens_DRDE_C267837.p1	19236	AT3G10490.2
Dryopteris_decipiens_DRDE_C267943.p1	19264	AT3G22690.1
Dryopteris_decipiens_DRDE_C267979.p1	19390	AT3G12770.1
Dryopteris_decipiens_DRDE_C268043.p1	19636	AT1G78590.2
Dryopteris_decipiens_DRDE_C268393.p1	19637	AT5G38630.1
Dryopteris_decipiens_DRDE_C268435.p1	19641	AT3G24000.1
Dryopteris_decipiens_DRDE_C268535.p1	19879	AT1G35180.1
Dryopteris_decipiens_DRDE_C268589.p1	19882	AT3G15354.3
Dryopteris_decipiens_DRDE_C268631.p1	19889	AT4G14440.1
Dryopteris_decipiens_DRDE_C268787.p1	19892	AT5G20910.1
Dryopteris_decipiens_DRDE_C268803.p1	19942	AT5G46590.1
Dryopteris_decipiens_DRDE_C268987.p1	19992	AT1G51100.1
Dryopteris_decipiens_DRDE_C268995.p1	19993	AT4G34412.1
Dryopteris_decipiens_DRDE_C269001.p1	19994	AT5G52010.1
Dryopteris_decipiens_DRDE_C269167.p1	19996	AT1G07810.1
Dryopteris_decipiens_DRDE_C269239.p1	20022	AT2G25610.2
Dryopteris_decipiens_DRDE_C269289.p1	20029	AT5G06370.1
Dryopteris_decipiens_DRDE_C269373.p1	20035	AT3G24000.1
Dryopteris_decipiens_DRDE_C269435.p1	20220	AT5G05140.1
Dryopteris_decipiens_DRDE_C269437.p1	20223	AT5G25640.1
Dryopteris_decipiens_DRDE_C269525.p1	20231	AT3G15110.1
Dryopteris_decipiens_DRDE_C269705.p1	20232	AT1G51170.1
Dryopteris_decipiens_DRDE_C269743.p1	20301	AT1G48350.1
Dryopteris_decipiens_DRDE_C269785.p1	20306	AT2G32580.1
Dryopteris_decipiens_DRDE_C270277.p1	20313	AT1G13140.1
Dryopteris_decipiens_DRDE_C270287.p1	20363	AT1G02680.1
Dryopteris_decipiens_DRDE_C270331.p1	20364	AT2G26340.2
Dryopteris_decipiens_DRDE_C270343.p1	20365	AT1G25260.1
Dryopteris_decipiens_DRDE_C270411.p1	20369	AT1G10095.1
Dryopteris_decipiens_DRDE_C270459.p1	20370	AT2G22570.1
Dryopteris_decipiens_DRDE_C270505.p1	20383	AT1G27045.4
Dryopteris_decipiens_DRDE_C270787.p1	20412	AT5G39360.1
Dryopteris_decipiens_DRDE_C270807.p1	20416	AT1G12460.1
Dryopteris_decipiens_DRDE_C270819.p1	20466	AT5G21070.1
Dryopteris_decipiens_DRDE_C270909.p1	20467	AT1G80920.1
Dryopteris_decipiens_DRDE_C270915.p1	20513	AT2G36130.1
Dryopteris_decipiens_DRDE_C271005.p1	20539	AT5G46700.1
Dryopteris_decipiens_DRDE_C271057.p1	20553	AT1G56450.1
Dryopteris_decipiens_DRDE_C271243.p1	20554	AT2G44020.1
Dryopteris_decipiens_DRDE_C271433.p1	20580	AT1G01430.1
Dryopteris_decipiens_DRDE_C271441.p1	20627	AT5G26110.1
Dryopteris_decipiens_DRDE_C271635.p1	20630	AT5G44750.2
Dryopteris_decipiens_DRDE_C271659.p1	20633	AT3G61460.1
Dryopteris_decipiens_DRDE_C271959.p1	20684	AT1G15510.1
Dryopteris_decipiens_DRDE_C272145.p1	20881	AT5G60590.2
Dryopteris_decipiens_DRDE_C272147.p1	20883	AT5G22950.1
Dryopteris_decipiens_DRDE_C272265.p1	20887	AT1G30070.2
Dryopteris_decipiens_DRDE_C272327.p1	20889	AT1G05200.1
Dryopteris_decipiens_DRDE_C272343.p1	20909	AT3G06950.1
Dryopteris_decipiens_DRDE_C272349.p1	20913	AT1G59840.1
Dryopteris_decipiens_DRDE_C272357.p1	20914	AT5G55710.1
Dryopteris_decipiens_DRDE_C272377.p1	20916	AT1G79040.1
Dryopteris_decipiens_DRDE_C272663.p1	20918	AT5G13970.1
Dryopteris_decipiens_DRDE_C272793.p1	20919	AT3G02420.1
Dryopteris_decipiens_DRDE_C273043.p1	20920	AT1G04555.1
Dryopteris_decipiens_DRDE_C273089.p1	20922	AT1G78620.2
Dryopteris_decipiens_DRDE_C273119.p1	20923	AT2G38660.1
Dryopteris_decipiens_DRDE_C273131.p1	20927	AT1G69830.1
Dryopteris_decipiens_DRDE_C273233.p1	20930	AT3G48195.1
Dryopteris_decipiens_DRDE_C273371.p1	20932	AT4G10955.1
Dryopteris_decipiens_DRDE_C273379.p1	20941	AT3G12870.1
Dryopteris_decipiens_DRDE_C273391.p1	20942	AT3G52155.1
Dryopteris_decipiens_DRDE_C273403.p1	20943	AT3G10330.1
Dryopteris_decipiens_DRDE_C273463.p1	20950	AT5G49010.1
Dryopteris_decipiens_DRDE_C273519.p1	20951	AT2G39940.1
Dryopteris_decipiens_DRDE_C273527.p1	20972	AT4G21065.1
Dryopteris_decipiens_DRDE_C273543.p1	21144	AT5G09220.1
Dryopteris_decipiens_DRDE_C273553.p1	21167	AT3G45090.1
Dryopteris_decipiens_DRDE_C273563.p1	21169	AT1G14720.1
Dryopteris_decipiens_DRDE_C273753.p1	21203	AT3G25700.1
Dryopteris_decipiens_DRDE_C273773.p1	21253	AT1G03540.1
Dryopteris_decipiens_DRDE_C273817.p1	21466	AT1G05730.1
Dryopteris_decipiens_DRDE_C273819.p1	21470	AT3G07930.3
Dryopteris_decipiens_DRDE_C273885.p1	21471	AT2G22500.1
Dryopteris_decipiens_DRDE_C273957.p1	21547	AT3G55040.1
Dryopteris_decipiens_DRDE_C273967.p1	21570	AT1G68720.1
Dryopteris_decipiens_DRDE_C273979.p1	21575	AT2G18250.1
Dryopteris_decipiens_DRDE_C274061.p1	21576	AT2G05590.2
Dryopteris_decipiens_DRDE_C274069.p1	21579	AT2G20920.1
Dryopteris_decipiens_DRDE_C274323.p1	21583	AT1G34770.4
Dryopteris_decipiens_DRDE_C274389.p1	21584	AT2G19450.1
Dryopteris_decipiens_DRDE_C274449.p1	21586	AT1G12520.1
Dryopteris_decipiens_DRDE_C274523.p1	21597	AT1G79500.1
Dryopteris_decipiens_DRDE_C274547.p1	21599	AT5G47900.1
Dryopteris_decipiens_DRDE_C274621.p1	21660	AT3G53490.1
Dryopteris_decipiens_DRDE_C274863.p1	21664	AT1G52540.1
Dryopteris_decipiens_DRDE_C274867.p1	21714	AT1G10380.1
Dryopteris_decipiens_DRDE_C274969.p1	21719	AT5G45170.1
Dryopteris_decipiens_DRDE_C275007.p1	21722	AT2G41530.1
Dryopteris_decipiens_DRDE_C275053.p1	21723	AT1G67940.1
Dryopteris_decipiens_DRDE_C275111.p1	21807	AT5G39980.1
Dryopteris_decipiens_DRDE_C275197.p1	22147	AT1G30130.1
Dryopteris_decipiens_DRDE_C275319.p1	22148	AT3G12800.1
Dryopteris_decipiens_DRDE_C275327.p1	22198	AT3G59090.2
Dryopteris_decipiens_DRDE_C275339.p1	22199	AT5G48640.1
Dryopteris_decipiens_DRDE_C275377.p1	22208	AT3G54690.1
Dryopteris_decipiens_DRDE_C275385.p1	22209	AT2G38970.1
Dryopteris_decipiens_DRDE_C275399.p1	22220	AT1G12200.1
Dryopteris_decipiens_DRDE_C275411.p1	22239	AT5G44500.1
Dryopteris_decipiens_DRDE_C275577.p1	22250	AT3G12760.1
Dryopteris_decipiens_DRDE_C275625.p1	22253	AT3G43920.2
Dryopteris_decipiens_DRDE_C275701.p1	22257	AT1G21600.1
Dryopteris_decipiens_DRDE_C275789.p1	22258	AT1G70000.1
Dryopteris_decipiens_DRDE_C275803.p1	22289	AT3G19000.1
Dryopteris_decipiens_DRDE_C275875.p1	22339	AT1G48420.1
Dryopteris_decipiens_DRDE_C275923.p1	22341	AT1G08250.1
Dryopteris_decipiens_DRDE_C275929.p1	22347	AT1G19580.1
Dryopteris_decipiens_DRDE_C276049.p1	22355	AT1G15140.1
Dryopteris_decipiens_DRDE_C276145.p1	22356	AT1G10210.1
Dryopteris_decipiens_DRDE_C276149.p1	22406	AT5G39840.1
Dryopteris_decipiens_DRDE_C276159.p1	22408	AT3G28490.1
Dryopteris_decipiens_DRDE_C276173.p1	22421	AT5G14270.2
Dryopteris_decipiens_DRDE_C276293.p1	22441	AT5G15330.2
Dryopteris_decipiens_DRDE_C276411.p1	22449	AT5G08400.1
Dryopteris_decipiens_DRDE_C276491.p1	22452	AT3G29185.1
Dryopteris_decipiens_DRDE_C276517.p1	22453	AT2G37540.1
Dryopteris_decipiens_DRDE_C276521.p1	22503	AT3G12460.1
Dryopteris_decipiens_DRDE_C276761.p1	22513	AT4G25120.1
Dryopteris_decipiens_DRDE_C276763.p1	22514	AT3G18380.2
Dryopteris_decipiens_DRDE_C276813.p1	22516	AT2G45260.1
Dryopteris_decipiens_DRDE_C276823.p1	22525	AT2G38240.1
Dryopteris_decipiens_DRDE_C276931.p1	22575	AT2G35530.1
Dryopteris_decipiens_DRDE_C276967.p1	22612	AT2G42750.1
Dryopteris_decipiens_DRDE_C277069.p1	22629	AT5G53770.1
Dryopteris_decipiens_DRDE_C277087.p1	22633	AT1G63990.1
Dryopteris_decipiens_DRDE_C277103.p1	22636	AT1G22800.1
Dryopteris_decipiens_DRDE_C277149.p1	22637	AT4G33360.1
Dryopteris_decipiens_DRDE_C277199.p1	22663	AT1G07030.1
Dryopteris_decipiens_DRDE_C277223.p1	22750	AT5G54680.1
